Time	Pitot	Thrust
186078	559	145
186109	559	161
186136	559	164
186167	559	152
186200	559	159
186227	559	160
186256	559	151
186290	560	162
186317	559	150
186347	558	142
186380	559	163
186407	559	153
186437	559	152
186467	558	132
186500	559	145
186527	559	152
186557	559	140
186590	559	150
186617	559	154
186646	558	140
186689	559	163
186720	559	156
186747	559	132
186777	559	144
186807	559	148
186840	559	147
186867	558	139
186896	559	145
186930	558	140
186957	559	140
186987	558	142
187020	558	144
187046	558	145
187077	559	145
187107	559	144
187140	559	141
187167	558	143
187197	558	143
187230	558	141
187257	558	142
187287	558	143
187329	558	141
187360	559	139
187386	558	140
187417	558	139
187447	559	142
187480	559	156
187507	557	146
187537	558	179
187570	558	167
187597	558	162
187627	559	167
187660	559	168
187687	557	165
187717	559	165
187747	558	162
187780	558	165
187807	558	168
187837	558	168
187870	558	171
187896	558	171
187927	557	169
187969	558	166
188000	558	166
188027	558	169
188057	558	163
188087	558	172
188120	557	155
188147	558	165
188177	558	167
188210	558	142
188237	558	151
188267	558	173
188300	558	163
188327	559	173
188357	558	169
188387	558	151
188420	558	158
188447	558	140
188477	558	146
188510	559	150
188537	558	146
188567	558	140
188609	558	136
188640	559	137
188667	559	136
188697	558	146
188727	559	165
188760	557	164
188787	558	164
188817	558	170
188850	559	167
188877	559	165
188907	559	171
188940	559	169
188967	559	167
188997	559	175
189027	558	168
189060	559	166
189087	558	147
189117	558	177
189150	558	144
189177	558	140
189207	559	146
189249	559	151
189280	559	160
189307	558	137
189337	559	141
189367	558	150
189400	559	154
189427	559	159
189456	558	167
189490	559	167
189517	559	163
189547	558	166
189580	559	164
189607	559	185
189637	559	192
189667	557	188
189700	560	190
189727	559	179
189757	559	180
189790	558	176
189817	558	163
189847	559	157
189889	559	156
189920	559	144
189947	559	142
189977	559	179
190007	559	150
190040	559	140
190067	559	139
190097	559	138
190130	559	145
190157	559	138
190187	559	141
190220	559	149
190247	559	142
190277	559	135
190307	559	146
190340	558	140
190367	559	129
190396	559	144
190430	559	143
190457	559	140
190487	559	140
190529	559	140
190560	559	139
190587	560	141
190616	559	140
190647	559	140
190680	559	140
190707	559	139
190737	559	140
190770	559	140
190797	559	140
190827	559	139
190860	560	140
190887	559	140
190917	559	140
190947	559	140
190980	559	139
191007	559	140
191037	559	140
191070	559	139
191096	560	140
191127	559	140
191169	559	139
191200	559	140
191227	559	140
191257	559	140
191287	559	140
191320	559	140
191347	559	140
191377	559	140
191410	559	140
191437	559	140
191466	559	140
191500	559	140
191527	559	140
191557	559	139
191587	559	139
191620	559	139
191647	559	139
191677	559	139
191710	558	139
191737	558	139
191767	558	141
191809	559	152
191840	559	153
191867	560	156
191896	559	156
191927	559	153
191960	559	156
191987	560	157
192017	559	159
192050	560	158
192077	558	156
192106	559	162
192301	558	161
192329	560	143
192357	559	156
192390	559	158
192417	559	156
192447	559	129
192480	559	166
192507	559	161
192537	559	142
192567	559	154
192600	559	122
192627	559	130
192656	559	150
192690	559	139
192717	559	140
192747	559	143
192780	559	144
192807	559	142
192837	559	142
192866	559	142
192900	559	141
192927	559	143
192957	559	143
192990	559	140
193017	559	143
193047	559	143
193089	559	141
193120	559	142
193147	559	143
193176	559	144
193207	559	145
193240	559	144
193267	559	142
193297	559	139
193330	559	140
193357	559	143
193387	559	144
193420	559	147
193447	559	149
193477	559	145
193506	559	140
193540	559	141
193567	559	143
193597	559	144
193630	559	145
193657	559	144
193687	559	144
193729	559	144
193760	559	144
193786	559	142
193817	559	143
193847	559	140
193880	559	139
193907	559	142
193937	559	140
193970	559	140
193997	559	140
194027	559	140
194060	559	140
194086	559	140
194117	559	140
194147	559	140
194180	559	139
194207	559	139
194236	559	141
194270	559	140
194297	559	140
194327	559	140
194369	559	140
194400	559	140
194427	559	140
194456	559	140
194487	559	140
194520	559	140
194547	559	140
194576	559	140
194610	558	140
194637	559	140
194667	559	140
194700	559	140
194727	559	140
194757	559	140
194787	559	140
194820	559	140
194847	559	140
194877	559	140
194910	559	140
194937	559	140
194967	559	140
195009	559	139
195040	559	140
195067	559	140
195097	559	140
195127	559	140
195160	558	140
195187	559	140
195217	559	140
195250	559	140
195277	559	140
195307	559	140
195340	559	140
195367	559	140
195397	559	140
195427	559	140
195460	559	139
195487	559	140
195517	559	140
195550	559	140
195576	559	140
195607	559	140
195649	559	139
195680	559	140
195707	559	140
195737	559	140
195767	559	140
195800	559	140
195827	559	140
195857	559	140
195890	559	140
195917	559	140
195947	559	140
195980	559	140
196007	559	140
196037	559	140
196067	559	140
196100	559	140
196127	559	140
196157	559	140
196190	559	140
196217	559	140
196247	559	140
196289	559	140
196320	559	140
196347	559	140
196377	559	140
196407	559	140
196440	559	139
196466	559	140
196496	559	140
196530	559	140
196557	559	140
196587	559	140
196620	559	140
196647	559	140
196677	559	140
196707	559	140
196740	558	139
196767	559	140
196797	559	140
196830	559	140
196857	559	140
196887	559	140
196929	559	140
196960	559	140
196987	559	140
197017	559	140
197047	559	140
197080	559	140
197107	559	140
197137	559	140
197170	559	140
197196	559	140
197226	559	140
197260	559	140
197287	559	140
197316	559	140
197347	559	140
197380	559	140
197407	559	140
197437	558	138
197470	559	139
197497	559	138
197527	559	138
197569	559	140
197600	559	140
197627	559	140
197657	559	139
197686	559	139
197720	559	140
197747	559	140
197777	559	141
197810	559	141
197837	559	139
197867	559	138
197900	559	140
197927	559	140
197957	559	140
197987	559	139
198020	559	139
198046	559	140
198077	559	148
198110	560	152
198137	559	153
198167	557	150
198209	559	150
198240	560	153
198267	558	152
198297	560	153
198327	559	151
198360	559	156
198387	560	155
198417	559	159
198450	559	160
198477	558	157
198507	560	159
198540	559	165
198567	559	164
198597	560	166
198627	558	166
198660	560	170
198687	559	168
198717	559	177
198750	560	184
198776	559	180
198807	558	182
198849	559	186
198880	559	186
198907	559	187
198937	559	187
198967	559	184
199000	558	184
199027	559	183
199056	560	184
199090	558	183
199116	561	180
199147	559	189
199180	558	186
199207	560	185
199236	561	185
199267	559	195
199300	558	193
199327	560	191
199357	560	197
199390	558	196
199417	560	194
199447	561	193
199489	562	194
199520	561	193
199547	559	194
199577	560	196
199607	561	199
199640	562	186
199667	562	198
199697	559	195
199730	559	194
199757	559	208
199787	559	205
199820	561	206
199846	561	209
199877	563	218
199907	561	214
199940	560	210
199967	562	203
199997	562	206
200030	560	207
200057	559	211
200087	559	209
200129	561	210
200160	561	205
200187	559	208
200217	560	207
200246	565	208
200280	564	205
200307	564	208
200336	563	204
200370	563	210
200397	562	203
200427	560	210
200460	560	206
200487	561	212
200517	562	207
200547	562	205
200580	563	205
200607	564	208
200637	565	211
200670	563	212
200697	561	207
200727	560	212
200769	563	207
200800	564	212
200827	563	212
200857	562	209
200887	563	213
200920	564	216
200947	565	208
200977	563	225
201010	566	219
201036	564	220
201067	564	224
201100	564	218
201127	563	221
201156	564	222
201187	563	223
201220	564	222
201246	567	220
201277	566	223
201310	566	219
201337	564	219
201367	563	218
201409	564	222
201440	565	224
201467	563	219
201497	564	221
201527	562	220
201560	563	227
201587	563	219
201617	566	221
201650	568	217
201677	566	225
201707	564	215
201740	566	220
201767	564	220
201797	561	223
201827	563	236
201860	564	223
201887	565	224
201917	566	219
201950	569	221
201977	568	224
202007	565	211
202049	568	223
202080	567	220
202106	567	213
202137	566	215
202166	568	215
202200	566	216
202227	563	219
202257	565	219
202290	564	219
202317	566	216
202347	568	214
202380	567	214
202407	568	213
202437	568	212
202467	567	215
202500	569	213
202527	566	218
202557	566	216
202590	567	218
202617	568	216
202647	569	214
202689	567	219
202720	567	219
202746	568	215
202777	569	212
202807	570	213
202840	570	214
202866	569	214
202897	567	219
202930	568	216
202957	565	217
202987	567	217
203020	566	218
203046	567	215
203077	568	215
203106	570	212
203140	571	213
203167	570	215
203197	570	218
203230	571	213
203257	567	215
203287	566	221
203329	571	213
203360	570	214
203386	568	214
203417	569	216
203447	569	219
203480	572	216
203507	573	218
203537	574	220
203570	575	220
203597	573	212
203627	572	212
203660	575	213
203687	574	215
203716	574	218
203747	574	217
203780	573	216
203807	573	217
203837	573	214
203870	574	214
203897	574	216
203927	573	217
203969	574	213
204000	573	214
204027	574	216
204057	575	213
204087	574	212
204120	574	213
204147	573	215
204177	574	215
204210	573	215
204237	573	216
204267	573	215
204300	574	214
204326	574	212
204356	574	215
204387	575	213
204420	576	213
204447	573	214
204477	573	217
204510	575	216
204537	575	216
204567	577	215
204609	573	214
204640	575	215
204667	576	218
204697	576	215
204727	577	213
204760	577	214
204787	576	216
204817	577	217
204850	578	213
204877	575	214
204907	573	217
204940	573	216
204967	575	217
204997	573	215
205027	573	216
205060	575	215
205087	574	214
205117	576	213
205150	577	214
205177	576	214
205206	573	214
205249	577	211
205280	576	211
205307	575	213
205337	573	215
205367	573	215
205400	573	216
205427	574	215
205457	574	213
205490	575	215
205516	577	213
205547	575	215
205580	576	211
205607	576	213
205636	573	213
205667	574	214
205700	573	215
205727	576	215
205756	576	215
205790	575	214
205817	577	216
205847	577	211
205889	576	211
205920	576	216
205947	576	214
205977	576	213
206007	576	212
206040	576	213
206067	574	214
206097	574	215
206130	574	216
206157	576	214
206187	575	213
206220	575	213
206247	577	214
206277	577	214
206307	576	211
206340	577	213
206367	574	215
206397	574	216
206430	573	215
206457	575	215
206487	575	214
206529	575	215
206560	574	217
206587	576	214
206617	577	213
206647	577	213
206680	577	214
206707	578	213
206737	576	213
206770	577	214
206797	574	217
206827	575	215
206860	575	218
206887	576	213
206917	579	212
206947	579	214
206980	577	214
207007	578	213
207037	578	210
207070	578	212
207097	574	214
207127	575	216
207169	575	213
207198	575	212
207229	577	214
207257	577	216
207287	577	214
207320	576	213
207346	577	212
207377	578	212
207410	580	214
207437	581	213
207466	577	212
207500	577	213
207527	574	217
207557	576	215
207587	575	216
207620	573	213
207647	576	215
207676	577	212
207710	578	214
207737	578	214
207766	574	217
207809	579	214
207840	577	212
207867	574	214
207897	572	217
207927	573	218
207960	573	217
207987	576	216
208017	576	217
208050	574	214
208077	577	211
208107	576	214
208140	577	211
208167	576	213
208197	574	215
208227	576	215
208260	575	215
208287	575	215
208317	575	212
208350	576	213
208376	575	216
208407	579	211
208449	578	214
208480	579	213
208507	579	210
208537	575	212
208567	575	215
208600	575	214
208627	576	216
208657	577	216
208690	576	215
208717	578	214
208747	577	214
208780	577	214
208807	578	213
208837	577	212
208867	574	215
208900	574	215
208927	576	215
208957	575	213
208990	576	214
209016	577	213
209047	577	212
209089	576	211
209120	576	212
209147	577	213
209177	577	211
209207	576	213
209240	577	212
209267	574	214
209297	575	215
209330	573	214
209357	574	216
209387	575	211
209420	574	213
209447	576	213
209477	575	213
209507	576	210
209540	575	213
209567	573	215
209597	575	215
209630	575	215
209657	574	214
209687	575	214
209729	575	214
209760	576	213
209787	575	214
209817	575	213
209847	577	212
209880	577	212
209907	576	214
209937	573	214
209970	574	214
209997	571	215
210027	575	215
210060	574	214
210087	574	214
210117	575	214
210147	576	212
210180	576	210
210207	576	210
210237	574	213
210270	573	215
210297	573	216
210327	574	214
210369	574	213
210400	574	214
210427	576	214
210456	574	215
210487	576	214
210520	576	213
210547	578	212
210576	578	210
210610	577	210
210637	577	212
210667	573	215
210700	575	215
210727	577	214
210756	576	212
210787	577	213
210820	577	212
210847	579	212
210877	578	210
210910	577	212
210937	576	215
210967	576	215
211009	576	214
211040	576	212
211069	575	216
211097	576	215
211127	578	214
211160	578	211
211187	581	212
211217	579	213
211250	580	210
211277	580	210
211307	580	213
211340	581	212
211366	580	215
211396	582	214
211426	581	211
211460	581	212
211487	581	214
211517	583	213
211550	582	211
211577	581	211
211607	578	215
211649	582	211
211680	580	211
211707	578	214
211737	578	216
211767	581	216
211800	578	215
211827	578	213
211857	579	211
211890	578	212
211917	580	210
211947	580	210
211980	579	213
212007	577	214
212037	579	215
212067	578	214
212100	581	215
212126	580	213
212157	580	215
212190	582	213
212216	582	210
212246	580	212
212289	584	212
212320	583	213
212347	582	212
212377	582	215
212407	581	217
212440	580	214
212467	580	216
212497	581	211
212530	582	213
212557	583	211
212586	583	212
212620	584	210
212647	583	211
212676	579	216
212707	581	215
212740	581	215
212769	579	214
212797	581	213
212830	581	211
212857	581	211
212887	581	210
212929	579	212
212958	579	212
212989	581	211
213016	579	212
213047	578	213
213080	579	214
213107	578	215
213136	579	215
213170	580	214
213197	579	214
213227	581	213
213260	581	212
213287	581	212
213316	576	213
213347	575	214
213380	576	212
213407	578	213
213437	575	214
213470	576	212
213497	576	213
213527	575	211
213569	574	212
213600	576	214
213627	575	211
213657	577	210
213687	576	210
213720	576	213
213747	574	214
213777	574	213
213810	575	212
213837	575	214
213866	575	215
213900	575	215
213927	579	213
213957	577	212
213986	574	213
214020	573	214
214047	574	215
214077	575	214
214110	575	212
214137	576	212
214167	576	211
214209	577	210
214240	578	211
214267	577	212
214296	579	209
214327	577	209
214360	578	211
214387	577	213
214417	578	215
214450	578	215
214477	577	212
214507	579	213
214540	580	214
214567	579	212
214596	577	215
214627	575	216
214660	576	217
214687	579	215
214716	579	212
214750	579	214
214777	577	216
214807	577	216
214849	579	214
214880	577	215
214907	580	213
214937	581	212
214967	577	217
215000	577	215
215027	576	216
215057	580	215
215090	579	215
215117	578	213
215147	579	213
215180	578	215
215206	580	213
215237	579	213
215267	578	215
215300	579	215
215327	581	216
215356	580	213
215390	583	214
215417	583	212
215447	583	215
215489	582	212
215520	583	214
215547	584	215
215576	581	215
215607	581	214
215640	580	213
215666	577	214
215697	578	216
215730	577	214
215757	576	212
215787	579	212
215820	580	212
215847	580	214
215877	578	212
215907	577	214
215940	578	213
215966	577	213
215997	578	213
216030	577	214
216057	578	214
216087	577	215
216129	577	212
216160	576	213
216187	578	212
216217	577	213
216247	576	211
216280	577	211
216307	574	212
216337	574	214
216370	574	215
216397	576	213
216427	577	209
216460	578	208
216487	578	212
216517	578	208
216547	576	209
216580	576	209
216607	576	212
216636	577	214
216670	578	212
216697	582	209
216727	583	212
216769	582	210
216800	583	208
216827	580	212
216857	578	209
216887	580	206
216920	581	207
216946	578	209
216977	581	212
217010	582	211
217037	582	211
217067	581	209
217100	581	209
217127	581	210
217157	581	209
217187	579	211
217220	577	211
217247	576	212
217276	577	212
217310	578	211
217337	577	210
217367	579	211
217409	578	211
217440	576	210
217467	577	212
217497	578	210
217527	577	208
217560	577	208
217587	575	209
217617	575	212
217650	577	212
217677	576	210
217707	579	210
217740	578	209
217767	581	209
217797	578	208
217827	577	210
217860	578	211
217887	576	213
217917	578	212
217950	577	212
217977	578	210
218007	581	211
218049	579	210
218080	580	210
218106	580	210
218137	579	210
218167	578	209
218200	580	208
218226	577	212
218257	577	213
218290	577	212
218317	578	212
218347	577	211
218380	579	211
218407	578	211
218437	579	208
218467	578	210
218500	578	213
218527	577	214
218556	579	212
218590	578	212
218617	577	209
218647	580	211
218689	578	211
218720	578	210
218747	580	210
218777	579	212
218807	579	210
218840	579	208
218866	579	210
218897	577	212
218930	578	213
218957	578	211
218987	580	207
219020	578	207
219047	578	211
219077	578	208
219107	577	209
219140	578	207
219166	576	210
219197	577	212
219230	574	211
219257	575	209
219287	577	209
219329	577	207
219360	577	207
219387	580	210
219417	579	210
219447	579	208
219480	578	207
219507	577	210
219537	577	210
219570	577	212
219596	576	210
219627	578	210
219660	579	210
219687	579	210
219716	580	207
219746	575	211
219780	577	210
219807	576	211
219837	576	213
219870	577	211
219897	578	208
219927	578	210
219969	576	210
220000	577	211
220027	579	210
220057	578	209
220087	577	208
220120	577	208
220147	575	210
220177	576	213
220210	575	212
220236	578	209
220267	579	208
220300	579	209
220326	579	207
220357	579	208
220387	578	209
220420	578	210
220447	579	212
220477	579	212
220510	580	211
220537	581	208
220566	582	210
220609	581	209
220640	581	208
220667	581	212
220697	583	209
220727	583	208
220760	582	207
220787	583	210
220817	584	213
220850	584	213
220877	585	209
220906	584	209
220940	584	209
220966	583	210
220997	583	206
221027	583	210
221060	583	209
221087	584	212
221117	585	211
221150	585	210
221177	585	208
221206	584	209
221249	585	209
221280	583	209
221307	584	211
221336	584	208
221367	582	210
221400	583	209
221427	581	213
221456	583	212
221490	584	213
221517	584	209
221547	582	210
221580	583	211
221607	586	209
221637	585	209
221667	583	212
221700	583	214
221726	585	213
221757	586	212
221790	585	211
221817	582	209
221847	583	211
221889	582	210
221920	582	210
221947	583	209
221976	586	207
222007	582	208
222040	583	210
222067	584	212
222097	586	212
222130	584	212
222157	584	208
222187	585	210
222220	584	210
222247	588	209
222277	584	209
222307	583	212
222340	585	212
222367	585	212
222397	586	214
222430	584	213
222457	585	210
222486	584	212
222529	585	209
222560	584	208
222587	584	210
222616	584	209
222647	584	208
222680	582	210
222707	581	212
222737	583	212
222770	582	211
222797	583	207
222827	585	209
222860	585	210
222886	586	209
222917	585	210
222947	583	212
222978	582	214
223009	583	212
223037	584	209
223070	585	209
223097	584	210
223127	584	208
223169	584	210
223200	584	210
223227	585	208
223257	585	209
223287	582	210
223320	581	212
223346	581	213
223377	582	212
223410	583	211
223437	582	208
223467	582	208
223500	582	209
223527	583	208
223557	582	208
223587	579	211
223620	578	211
223647	580	212
223677	580	209
223710	581	210
223737	582	209
223767	581	209
223809	582	209
223840	581	211
223867	583	208
223896	580	209
223927	578	210
223960	579	212
223987	580	213
224017	579	212
224050	581	211
224077	580	210
224107	582	209
224140	582	210
224167	581	207
224197	580	208
224227	577	210
224260	578	210
224287	580	212
224317	580	209
224350	579	209
224377	582	208
224407	581	209
224449	581	207
224480	584	209
224507	584	209
224537	583	207
224567	582	207
224600	582	207
224626	581	210
224657	581	210
224690	581	211
224717	582	208
224746	581	209
224780	581	211
224806	582	208
224837	581	210
224867	583	213
224900	584	211
224927	583	211
224957	581	209
224990	581	211
225017	583	209
225047	581	212
225089	582	213
225120	582	212
225147	582	211
225177	582	209
225207	580	214
225240	579	210
225267	580	210
225297	581	196
225330	579	199
225357	583	198
225387	582	196
225420	582	201
225447	581	197
225477	582	197
225506	580	199
225540	582	200
225566	580	199
225597	582	196
225630	581	198
225657	580	197
225687	581	198
225729	581	197
225760	581	198
225787	581	199
225817	581	201
225847	581	200
225880	581	202
225907	581	198
225936	583	199
225970	584	201
225996	584	201
226027	582	201
226060	584	200
226087	583	202
226117	583	200
226147	583	201
226180	583	204
226207	583	203
226237	582	202
226270	583	200
226297	580	205
226327	582	203
226369	582	202
226400	581	201
226426	583	200
226457	579	205
226487	582	201
226520	581	199
226547	583	200
226577	581	205
226610	581	202
226637	582	201
226667	583	200
226700	583	202
226727	582	204
226757	583	201
226787	583	199
226820	584	203
226847	582	203
226877	582	201
226910	583	201
226937	581	204
226967	581	203
227009	583	203
227040	583	201
227067	580	199
227097	581	204
227127	581	203
227160	581	200
227187	583	200
227217	582	204
227250	581	205
227277	585	200
227307	582	202
227340	583	202
227366	581	206
227397	582	200
227427	582	202
227460	582	201
227487	580	204
227517	581	201
227550	581	203
227577	582	201
227607	579	204
227649	581	201
227680	581	201
227707	582	203
227737	582	200
227767	579	203
227800	580	202
227827	581	202
227857	582	201
227890	579	203
227916	579	201
227946	580	200
227980	581	199
228007	579	202
228037	580	201
228067	581	202
228100	581	200
228127	580	202
228157	579	201
228190	580	199
228217	581	200
228247	578	203
228289	578	201
228320	580	201
228347	579	201
228377	582	199
228407	578	202
228440	578	203
228467	579	200
228497	581	200
228530	580	201
228557	578	203
228587	580	203
228620	578	198
228647	579	200
228677	578	202
228707	580	202
228740	581	200
228767	579	203
228797	577	203
228830	578	199
228857	579	201
228887	579	200
228929	578	201
228960	577	203
228987	577	201
229017	579	201
229046	579	202
229080	577	203
229106	577	200
229137	579	200
229170	580	198
229197	578	203
229226	577	201
229260	581	201
229287	582	199
229317	578	203
229346	579	199
229380	579	201
229407	580	200
229437	578	203
229470	579	203
229497	579	202
229526	582	200
229569	581	199
229600	580	202
229627	579	204
229656	580	202
229687	582	200
229720	580	202
229747	579	204
229777	580	201
229810	579	202
229836	580	203
229867	578	203
229900	581	201
229927	579	202
229957	580	203
229987	578	204
230020	581	201
230047	580	203
230077	580	202
230110	578	205
230136	580	201
230167	580	201
230209	579	202
230240	581	201
230267	578	204
230297	578	202
230327	580	203
230360	582	200
230387	579	205
230417	580	203
230450	580	200
230477	581	200
230507	577	204
230540	579	204
230567	580	202
230597	581	200
230627	580	201
230660	581	204
230687	580	199
230717	581	201
230750	580	197
230777	579	204
230807	580	198
230849	580	199
230880	582	203
230907	581	200
230937	580	203
230967	581	200
231000	580	200
231026	582	200
231057	580	205
231090	581	203
231117	583	200
231147	583	199
231180	581	203
231207	580	203
231236	583	203
231267	582	201
231300	582	203
231327	581	204
231357	581	200
231390	582	202
231417	582	203
231447	582	204
231489	580	203
231520	581	201
231547	579	202
231576	581	201
231607	580	203
231640	581	202
231667	582	200
231697	583	198
231730	580	204
231757	581	203
231787	582	203
231820	583	200
231847	582	204
231877	582	203
231907	583	202
231940	584	197
231967	583	203
231997	582	203
232030	583	200
232057	584	201
232087	581	201
232129	582	201
232160	581	204
232187	583	199
232217	584	201
232247	583	201
232280	583	203
232307	583	200
232337	585	199
232370	584	202
232397	582	205
232426	585	201
232460	584	201
232487	584	202
232516	585	203
232547	586	201
232580	584	200
232607	583	202
232637	584	201
232670	584	201
232697	583	204
232727	585	200
232769	583	201
232800	586	202
232827	586	199
232857	587	200
232887	586	204
232920	584	204
232947	586	205
232977	586	201
233010	586	201
233037	585	203
233067	586	202
233100	585	205
233127	585	203
233157	584	206
233187	585	203
233220	586	207
233247	585	204
233277	587	200
233310	587	205
233337	590	202
233367	589	207
233409	589	201
233438	589	204
233469	588	204
233497	587	208
233526	587	203
233560	588	207
233587	587	204
233617	589	203
233650	589	204
233677	590	202
233707	591	208
233740	589	203
233767	589	207
233797	586	203
233827	587	201
233860	588	204
233887	588	202
233917	591	207
233950	588	202
233977	590	209
234006	586	204
234049	589	208
234080	590	204
234107	589	208
234137	585	205
234167	585	203
234200	587	205
234227	587	202
234257	590	206
234290	586	202
234316	588	208
234347	587	206
234380	587	209
234407	587	204
234437	586	206
234467	588	203
234500	586	203
234527	587	205
234557	588	205
234590	587	203
234617	586	206
234647	586	208
234689	587	206
234720	587	207
234747	586	205
234777	586	205
234807	584	203
234840	585	204
234867	587	202
234897	587	201
234930	585	203
234957	587	202
234987	587	205
235020	588	204
235046	586	207
235077	585	203
235107	585	204
235140	586	202
235167	584	203
235197	588	204
235230	588	202
235259	588	205
235287	588	204
235329	588	204
235360	587	203
235387	590	205
235417	588	206
235447	586	205
235480	588	203
235507	586	205
235537	587	201
235570	585	203
235597	588	205
235627	589	206
235660	589	206
235686	586	199
235716	591	196
235746	588	195
235780	589	192
235807	588	192
235837	586	192
235870	588	194
235897	587	192
235927	590	192
235969	587	189
236000	590	192
236026	590	192
236056	587	195
236087	587	194
236120	590	190
236147	591	192
236177	587	190
236210	590	189
236237	591	191
236267	589	194
236300	590	191
236329	592	191
236357	589	191
236387	591	189
236420	589	195
236447	590	191
236477	592	190
236510	588	190
236536	591	189
236567	591	195
236609	590	192
236640	591	192
236666	591	190
236697	593	192
236727	592	194
236760	593	195
236787	592	191
236817	591	191
236850	593	192
236877	591	197
236907	591	194
236940	590	192
236967	589	188
236997	591	192
237027	589	195
237060	592	191
237087	592	191
237117	590	190
237150	590	193
237177	590	195
237207	592	193
237249	592	192
237280	593	191
237306	590	192
237337	589	194
237367	593	191
237400	589	191
237427	592	190
237457	591	193
237490	592	190
237517	593	188
237547	589	187
237580	593	188
237607	591	190
237637	592	188
237667	595	186
237700	591	184
237727	591	188
237757	590	190
237790	594	188
237816	593	190
237847	592	184
237889	594	188
237920	594	189
237947	594	187
237977	592	188
238006	593	185
238040	593	191
238067	593	189
238097	595	188
238130	591	185
238157	593	187
238187	591	191
238220	592	185
238247	593	189
238277	590	186
238307	595	188
238340	591	191
238367	593	187
238397	592	189
238430	591	185
238456	592	188
238487	590	192
238529	593	188
238560	589	187
238586	590	187
238617	589	190
238646	590	190
238680	591	190
238707	588	188
238737	591	188
238770	590	190
238796	594	188
238827	592	188
238860	592	185
238887	592	189
238917	590	190
238947	593	188
238980	591	188
239006	594	184
239036	594	188
239070	592	187
239097	595	185
239127	590	188
239169	594	186
239200	592	189
239227	593	185
239256	592	188
239287	593	184
239320	593	190
239346	593	190
239377	594	186
239410	592	185
239437	595	184
239467	592	191
239500	595	184
239527	592	187
239557	592	187
239587	593	187
239620	591	189
239647	595	184
239676	593	187
239710	594	183
239737	593	188
239767	590	189
239809	594	187
239838	593	183
239869	593	184
239897	594	186
239926	593	185
239960	594	184
239987	592	179
240017	593	183
240050	595	183
240077	595	182
240107	592	182
240140	593	181
240167	593	184
240197	594	180
240227	595	181
240260	596	179
240287	593	182
240317	593	184
240350	596	181
240377	595	182
240407	596	179
240449	595	185
240480	597	180
240507	595	183
240537	595	180
240567	595	181
240600	593	183
240627	595	181
240657	595	184
240690	595	182
240717	595	186
240747	595	183
240780	597	185
240806	597	180
240837	595	183
240866	594	187
240900	596	182
240927	596	184
240957	595	180
240990	597	186
241017	596	186
241047	597	185
241089	598	182
241120	596	187
241147	597	185
241177	599	182
241207	598	185
241240	599	182
241267	597	187
241296	602	189
241330	598	185
241356	600	181
241387	598	185
241420	598	187
241447	597	185
241477	597	186
241507	599	181
241540	599	188
241567	598	185
241596	598	184
241630	599	182
241657	598	189
241687	599	186
241729	597	184
241760	597	182
241787	596	186
241817	597	188
241847	599	182
241880	597	185
241907	599	182
241937	597	187
241970	598	185
241997	599	183
242027	597	183
242060	598	187
242087	601	188
242117	599	184
242147	599	186
242180	600	183
242207	600	190
242237	601	185
242270	602	185
242297	603	180
242327	602	184
242369	602	186
242400	602	184
242429	603	181
242457	603	186
242487	604	187
242520	604	183
242547	605	181
242577	604	186
242610	604	185
242637	604	183
242667	603	185
242700	602	184
242727	603	188
242757	603	186
242787	606	190
242820	602	188
242846	602	187
242877	603	188
242910	604	188
242937	605	188
242966	605	187
243009	606	184
243040	603	188
243067	604	192
243097	606	185
243127	606	189
243160	606	188
243200	604	191
243227	607	187
243257	605	189
243290	607	188
243317	605	193
243347	601	195
243380	602	194
243407	603	196
243437	606	197
243467	609	196
243500	608	196
243527	607	195
243557	607	189
243590	606	188
243617	606	191
243647	606	192
243680	606	192
243707	607	190
243737	608	189
243767	607	189
243800	605	188
243827	605	190
243857	605	199
243890	605	200
243917	605	206
243947	606	207
243980	605	207
244007	607	207
244037	607	203
244067	605	201
244100	607	201
244127	605	199
244157	604	201
244190	603	199
244217	605	201
244247	605	199
244289	603	197
244320	605	197
244347	604	199
244377	605	199
244407	605	197
244440	604	198
244467	604	196
244497	602	198
244530	600	197
244557	601	200
244587	598	204
244620	600	202
244647	603	204
244677	602	203
244707	604	199
244740	604	202
244767	601	199
244797	600	201
244830	600	202
244857	603	200
244887	602	205
244929	600	216
244960	598	217
244987	602	215
245017	600	214
245047	601	215
245080	600	214
245107	598	216
245137	595	217
245170	594	216
245197	596	218
245227	598	218
245260	596	218
245287	598	217
245317	596	216
245347	597	216
245380	597	214
245407	597	213
245436	599	212
245470	596	212
245496	595	209
245527	596	210
245569	595	212
245600	596	212
245626	600	211
245657	599	212
245687	596	216
245720	595	213
245747	595	218
245777	596	218
245810	597	219
245837	598	217
245867	598	215
245900	598	213
245927	597	212
245957	598	213
245987	599	211
246020	597	211
246047	599	208
246077	597	209
246110	596	209
246137	594	211
246167	593	216
246209	593	209
246240	595	210
246267	593	212
246297	590	214
246327	593	214
246360	591	216
246387	594	213
246417	594	210
246450	593	210
246477	593	213
246507	593	212
246540	593	213
246567	596	210
246597	592	211
246627	592	213
246660	593	213
246687	593	216
246717	592	217
246750	594	215
246777	595	213
246806	593	210
246849	591	217
246880	594	216
246907	596	214
246937	596	210
246967	597	213
247000	596	213
247027	596	213
247057	596	211
247090	596	210
